town,state,sentiment_score,number_of_posts,satisfaction_score,star_fill,x,y,score_valid
Chester, PA,0.241314953,6130,3.0,100,2,1,1
Chester, PA,0.241314953,6130,3.0,100,3,1,1
Chester, PA,0.241314953,6130,3.0,0.0,4,1,1
Chester, PA,0.241314953,6130,3.0,0,5,1,1
Rossiter, PA,n/a,0,0,0,1,1,0
Rossiter, PA,n/a,0,0,0,2,1,0
Rossiter, PA,n/a,0,0,0,3,1,0
Rossiter, PA,n/a,0,0,0,4,1,0
Rossiter, PA,n/a,0,0,0,5,1,0
Ruffs Dale, PA,0.442291667,96,3.4,100,1,1,1
Ruffs Dale, PA,0.442291667,96,3.4,100,2,1,1
Ruffs Dale, PA,0.442291667,96,3.4,100,3,1,1
Ruffs Dale, PA,0.442291667,96,3.4,39.99999999999999,4,1,1
Ruffs Dale, PA,0.442291667,96,3.4,0,5,1,1
La Habra, CA,0.194183721,430,2.9,100,1,1,1
La Habra, CA,0.194183721,430,2.9,100,2,1,1
La Habra, CA,0.194183721,430,2.9,89.99999999999999,3,1,1
La Habra, CA,0.194183721,430,2.9,0,4,1,1
La Habra, CA,0.194183721,430,2.9,0,5,1,1
Senoia, GA,0.366778967,271,3.3,100,1,1,1
Senoia, GA,0.366778967,271,3.3,100,2,1,1
Senoia, GA,0.366778967,271,3.3,100,3,1,1
Senoia, GA,0.366778967,271,3.3,29.999999999999982,4,1,1
Senoia, GA,0.366778967,271,3.3,0,5,1,1
Hanna City, IL,0.135797826,46,2.7,100,1,1,1
Hanna City, IL,0.135797826,46,2.7,100,2,1,1
Hanna City, IL,0.135797826,46,2.7,70.00000000000001,3,1,1
Hanna City, IL,0.135797826,46,2.7,0,4,1,1
Hanna City, IL,0.135797826,46,2.7,0,5,1,1
Redding, CA,0.004282759,116,2.4,100,1,1,1
Redding, CA,0.004282759,116,2.4,100,2,1,1
Redding, CA,0.004282759,116,2.4,39.99999999999999,3,1,1
Redding, CA,0.004282759,116,2.4,0,4,1,1
Redding, CA,0.004282759,116,2.4,0,5,1,1
Independence, KS,0.219894503,3820,2.9,100,1,1,1
Independence, KS,0.219894503,3820,2.9,100,2,1,1
Independence, KS,0.219894503,3820,2.9,89.99999999999999,3,1,1
Independence, KS,0.219894503,3820,2.9,0,4,1,1
Independence, KS,0.219894503,3820,2.9,0,5,1,1
Cranston, RI,0.28412799,13008,3.1,100,1,1,1
Cranston, RI,0.28412799,13008,3.1,100,2,1,1
Cranston, RI,0.28412799,13008,3.1,100,3,1,1
Cranston, RI,0.28412799,13008,3.1,10.000000000000009,4,1,1
Cranston, RI,0.28412799,13008,3.1,0,5,1,1
Darlington, SC,0.267059938,322,3.0,100,1,1,1
Darlington, SC,0.267059938,322,3.0,100,2,1,1
Darlington, SC,0.267059938,322,3.0,100,3,1,1
Darlington, SC,0.267059938,322,3.0,0.0,4,1,1
Darlington, SC,0.267059938,322,3.0,0,5,1,1
Titusville, FL,0.249566667,36,3.0,100,1,1,1
Titusville, FL,0.249566667,36,3.0,100,2,1,1
Titusville, FL,0.249566667,36,3.0,100,3,1,1
Titusville, FL,0.249566667,36,3.0,0.0,4,1,1
Titusville, FL,0.249566667,36,3.0,0,5,1,1
Salem, VA,0.269621012,2056,3.0,100,1,1,1
Salem, VA,0.269621012,2056,3.0,100,2,1,1
Salem, VA,0.269621012,2056,3.0,100,3,1,1
Salem, VA,0.269621012,2056,3.0,0.0,4,1,1
Salem, VA,0.269621012,2056,3.0,0,5,1,1
Amity, PA,0.128947143,140,2.7,100,1,1,1
Amity, PA,0.128947143,140,2.7,100,2,1,1
Amity, PA,0.128947143,140,2.7,70.00000000000001,3,1,1
Amity, PA,0.128947143,140,2.7,0,4,1,1
Amity, PA,0.128947143,140,2.7,0,5,1,1
Aspinwall, PA,0.334663265,98,3.2,100,1,1,1
Aspinwall, PA,0.334663265,98,3.2,100,2,1,1
Aspinwall, PA,0.334663265,98,3.2,100,3,1,1
Aspinwall, PA,0.334663265,98,3.2,20.000000000000018,4,1,1
Aspinwall, PA,0.334663265,98,3.2,0,5,1,1
Berwyn, PA,0.33592217,424,3.2,100,1,1,1
Berwyn, PA,0.33592217,424,3.2,100,2,1,1
Berwyn, PA,0.33592217,424,3.2,100,3,1,1
Berwyn, PA,0.33592217,424,3.2,20.000000000000018,4,1,1
Berwyn, PA,0.33592217,424,3.2,0,5,1,1
Clearwater, FL,0.368941854,6169,3.3,100,1,1,1
Clearwater, FL,0.368941854,6169,3.3,100,2,1,1
Clearwater, FL,0.368941854,6169,3.3,100,3,1,1
Clearwater, FL,0.368941854,6169,3.3,29.999999999999982,4,1,1
Clearwater, FL,0.368941854,6169,3.3,0,5,1,1
Baytown, TX,0.251803741,2940,3.0,100,1,1,1
Baytown, TX,0.251803741,2940,3.0,100,2,1,1
Baytown, TX,0.251803741,2940,3.0,100,3,1,1
Baytown, TX,0.251803741,2940,3.0,0.0,4,1,1
Baytown, TX,0.251803741,2940,3.0,0,5,1,1
Wellsboro, PA,0.017456522,46,2.5,100,1,1,1
Wellsboro, PA,0.017456522,46,2.5,100,2,1,1
Wellsboro, PA,0.017456522,46,2.5,50.0,3,1,1
Wellsboro, PA,0.017456522,46,2.5,0,4,1,1
Wellsboro, PA,0.017456522,46,2.5,0,5,1,1
Branchburg, NJ,0.353257207,3365,3.2,100,1,1,1
Branchburg, NJ,0.353257207,3365,3.2,100,2,1,1
Branchburg, NJ,0.353257207,3365,3.2,100,3,1,1
Branchburg, NJ,0.353257207,3365,3.2,20.000000000000018,4,1,1
Branchburg, NJ,0.353257207,3365,3.2,0,5,1,1
Crafton, PA,0.18549,160,2.8,100,1,1,1
Crafton, PA,0.18549,160,2.8,100,2,1,1
Crafton, PA,0.18549,160,2.8,79.99999999999999,3,1,1
Crafton, PA,0.18549,160,2.8,0,4,1,1
Crafton, PA,0.18549,160,2.8,0,5,1,1
Mahomet, IL,0.371507643,1884,3.3,100,1,1,1
Mahomet, IL,0.371507643,1884,3.3,100,2,1,1
Mahomet, IL,0.371507643,1884,3.3,100,3,1,1
Mahomet, IL,0.371507643,1884,3.3,29.999999999999982,4,1,1
Mahomet, IL,0.371507643,1884,3.3,0,5,1,1
Lindstrom, MN,0.24918301,206,3.0,100,1,1,1
Lindstrom, MN,0.24918301,206,3.0,100,2,1,1
Lindstrom, MN,0.24918301,206,3.0,100,3,1,1
Lindstrom, MN,0.24918301,206,3.0,0.0,4,1,1
Lindstrom, MN,0.24918301,206,3.0,0,5,1,1
Westworth Village, TX,0.3503,30,3.2,100,1,1,1
Westworth Village, TX,0.3503,30,3.2,100,2,1,1
Westworth Village, TX,0.3503,30,3.2,100,3,1,1
Westworth Village, TX,0.3503,30,3.2,20.000000000000018,4,1,1
Westworth Village, TX,0.3503,30,3.2,0,5,1,1
Jeffersonville, IN,0.28113121,157,3.1,100,1,1,1
Jeffersonville, IN,0.28113121,157,3.1,100,2,1,1
Jeffersonville, IN,0.28113121,157,3.1,100,3,1,1
Jeffersonville, IN,0.28113121,157,3.1,10.000000000000009,4,1,1
Jeffersonville, IN,0.28113121,157,3.1,0,5,1,1
Coalville, UT,n/a,0,0,0,1,1,0
Coalville, UT,n/a,0,0,0,2,1,0
Coalville, UT,n/a,0,0,0,3,1,0
Coalville, UT,n/a,0,0,0,4,1,0
Coalville, UT,n/a,0,0,0,5,1,0
Urbana, IL,0.234729202,589,3.0,100,1,1,1
Urbana, IL,0.234729202,589,3.0,100,2,1,1
Urbana, IL,0.234729202,589,3.0,100,3,1,1
Urbana, IL,0.234729202,589,3.0,0.0,4,1,1
Urbana, IL,0.234729202,589,3.0,0,5,1,1
Williamstown, KY,0.290304649,1269,3.1,100,1,1,1
Williamstown, KY,0.290304649,1269,3.1,100,2,1,1
Williamstown, KY,0.290304649,1269,3.1,100,3,1,1
Williamstown, KY,0.290304649,1269,3.1,10.000000000000009,4,1,1
Williamstown, KY,0.290304649,1269,3.1,0,5,1,1
Bethune, SC,0.164925,4,2.8,100,1,1,1
Bethune, SC,0.164925,4,2.8,100,2,1,1
Bethune, SC,0.164925,4,2.8,79.99999999999999,3,1,1
Bethune, SC,0.164925,4,2.8,0,4,1,1
Bethune, SC,0.164925,4,2.8,0,5,1,1
Northport, AL,0.341635761,10052,3.2,100,1,1,1
Northport, AL,0.341635761,10052,3.2,100,2,1,1
Northport, AL,0.341635761,10052,3.2,100,3,1,1
Northport, AL,0.341635761,10052,3.2,20.000000000000018,4,1,1
Northport, AL,0.341635761,10052,3.2,0,5,1,1
Vestavia Hills, AL,0.267399283,1395,3.0,100,1,1,1
Vestavia Hills, AL,0.267399283,1395,3.0,100,2,1,1
Vestavia Hills, AL,0.267399283,1395,3.0,100,3,1,1
Vestavia Hills, AL,0.267399283,1395,3.0,0.0,4,1,1
Vestavia Hills, AL,0.267399283,1395,3.0,0,5,1,1
Moulton, AL,0.3813375,8,3.3,100,1,1,1
Moulton, AL,0.3813375,8,3.3,100,2,1,1
Moulton, AL,0.3813375,8,3.3,100,3,1,1
Moulton, AL,0.3813375,8,3.3,29.999999999999982,4,1,1
Moulton, AL,0.3813375,8,3.3,0,5,1,1
Blairs Mills, PA,n/a,0,0,0,1,1,0
Blairs Mills, PA,n/a,0,0,0,2,1,0
Blairs Mills, PA,n/a,0,0,0,3,1,0
Blairs Mills, PA,n/a,0,0,0,4,1,0
Blairs Mills, PA,n/a,0,0,0,5,1,0
Herndon, PA,0.224648546,2682,2.9,100,1,1,1
Herndon, PA,0.224648546,2682,2.9,100,2,1,1
Herndon, PA,0.224648546,2682,2.9,89.99999999999999,3,1,1
Herndon, PA,0.224648546,2682,2.9,0,4,1,1
Herndon, PA,0.224648546,2682,2.9,0,5,1,1
Myerstown, PA,0.337925373,938,3.2,100,1,1,1
Myerstown, PA,0.337925373,938,3.2,100,2,1,1
Myerstown, PA,0.337925373,938,3.2,100,3,1,1
Myerstown, PA,0.337925373,938,3.2,20.000000000000018,4,1,1
Myerstown, PA,0.337925373,938,3.2,0,5,1,1
Honey Brook, PA,0.241084013,638,3.0,100,1,1,1
Honey Brook, PA,0.241084013,638,3.0,100,2,1,1
Honey Brook, PA,0.241084013,638,3.0,100,3,1,1
Honey Brook, PA,0.241084013,638,3.0,0.0,4,1,1
Honey Brook, PA,0.241084013,638,3.0,0,5,1,1
Fairfax, VA,0.328740749,14501,3.2,100,1,1,1
Fairfax, VA,0.328740749,14501,3.2,100,2,1,1
Fairfax, VA,0.328740749,14501,3.2,100,3,1,1
Fairfax, VA,0.328740749,14501,3.2,20.000000000000018,4,1,1
Fairfax, VA,0.328740749,14501,3.2,0,5,1,1
Pasadena, TX,-0.0043,118,2.4,100,1,1,1
Pasadena, TX,-0.0043,118,2.4,100,2,1,1
Pasadena, TX,-0.0043,118,2.4,39.99999999999999,3,1,1
Pasadena, TX,-0.0043,118,2.4,0,4,1,1
Pasadena, TX,-0.0043,118,2.4,0,5,1,1
West Yarmouth, MA,0.139761068,17397,2.7,100,1,1,1
West Yarmouth, MA,0.139761068,17397,2.7,100,2,1,1
West Yarmouth, MA,0.139761068,17397,2.7,70.00000000000001,3,1,1
West Yarmouth, MA,0.139761068,17397,2.7,0,4,1,1
West Yarmouth, MA,0.139761068,17397,2.7,0,5,1,1
New Hope, MN,0.258676401,2712,3.0,100,1,1,1
New Hope, MN,0.258676401,2712,3.0,100,2,1,1
New Hope, MN,0.258676401,2712,3.0,100,3,1,1
New Hope, MN,0.258676401,2712,3.0,0.0,4,1,1
New Hope, MN,0.258676401,2712,3.0,0,5,1,1
Lehigh Acres, FL,0.073788889,72,2.6,100,1,1,1
Lehigh Acres, FL,0.073788889,72,2.6,100,2,1,1
Lehigh Acres, FL,0.073788889,72,2.6,60.00000000000001,3,1,1
Lehigh Acres, FL,0.073788889,72,2.6,0,4,1,1
Lehigh Acres, FL,0.073788889,72,2.6,0,5,1,1
Auburn, KY,0.263382847,274,3.0,100,1,1,1
Auburn, KY,0.263382847,274,3.0,100,2,1,1
Auburn, KY,0.263382847,274,3.0,100,3,1,1
Auburn, KY,0.263382847,274,3.0,0.0,4,1,1
Auburn, KY,0.263382847,274,3.0,0,5,1,1
Lewisport, KY,0.107945455,11,2.7,100,1,1,1
Lewisport, KY,0.107945455,11,2.7,100,2,1,1
Lewisport, KY,0.107945455,11,2.7,70.00000000000001,3,1,1
Lewisport, KY,0.107945455,11,2.7,0,4,1,1
Lewisport, KY,0.107945455,11,2.7,0,5,1,1
Kennewick, WA,0.438138889,54,3.4,100,1,1,1
Kennewick, WA,0.438138889,54,3.4,100,2,1,1
Kennewick, WA,0.438138889,54,3.4,100,3,1,1
Kennewick, WA,0.438138889,54,3.4,39.99999999999999,4,1,1
Kennewick, WA,0.438138889,54,3.4,0,5,1,1
Eureka, CA,0.226554653,2955,2.9,100,1,1,1
Eureka, CA,0.226554653,2955,2.9,100,2,1,1
Eureka, CA,0.226554653,2955,2.9,89.99999999999999,3,1,1
Eureka, CA,0.226554653,2955,2.9,0,4,1,1
Eureka, CA,0.226554653,2955,2.9,0,5,1,1
Fuquay Varina, NC,0.442255814,43,3.4,100,1,1,1
Fuquay Varina, NC,0.442255814,43,3.4,100,2,1,1
Fuquay Varina, NC,0.442255814,43,3.4,100,3,1,1
Fuquay Varina, NC,0.442255814,43,3.4,39.99999999999999,4,1,1
Fuquay Varina, NC,0.442255814,43,3.4,0,5,1,1
Boiling Springs, SC,0.199792114,2029,2.9,100,1,1,1
Boiling Springs, SC,0.199792114,2029,2.9,100,2,1,1
Boiling Springs, SC,0.199792114,2029,2.9,89.99999999999999,3,1,1
Boiling Springs, SC,0.199792114,2029,2.9,0,4,1,1
Boiling Springs, SC,0.199792114,2029,2.9,0,5,1,1
Kennesaw, GA,0.254787409,413,3.0,100,1,1,1
Kennesaw, GA,0.254787409,413,3.0,100,2,1,1
Kennesaw, GA,0.254787409,413,3.0,100,3,1,1
Kennesaw, GA,0.254787409,413,3.0,0.0,4,1,1
Kennesaw, GA,0.254787409,413,3.0,0,5,1,1
Woodstock, MD,0.589816667,78,3.8,100,1,1,1
Woodstock, MD,0.589816667,78,3.8,100,2,1,1
Woodstock, MD,0.589816667,78,3.8,100,3,1,1
Woodstock, MD,0.589816667,78,3.8,79.99999999999999,4,1,1
Woodstock, MD,0.589816667,78,3.8,0,5,1,1
Corpus Christi, TX,0.2330971,26966,3.0,100,1,1,1
Corpus Christi, TX,0.2330971,26966,3.0,100,2,1,1
Corpus Christi, TX,0.2330971,26966,3.0,100,3,1,1
Corpus Christi, TX,0.2330971,26966,3.0,0.0,4,1,1
Corpus Christi, TX,0.2330971,26966,3.0,0,5,1,1
Ellwood City, PA,0.16304234,1436,2.8,100,1,1,1
Ellwood City, PA,0.16304234,1436,2.8,100,2,1,1
Ellwood City, PA,0.16304234,1436,2.8,79.99999999999999,3,1,1
Ellwood City, PA,0.16304234,1436,2.8,0,4,1,1
Ellwood City, PA,0.16304234,1436,2.8,0,5,1,1
Forest City, PA,0.168304889,450,2.8,100,1,1,1
Forest City, PA,0.168304889,450,2.8,100,2,1,1
Forest City, PA,0.168304889,450,2.8,79.99999999999999,3,1,1
Forest City, PA,0.168304889,450,2.8,0,4,1,1
Forest City, PA,0.168304889,450,2.8,0,5,1,1
Suwanee, GA,0.289217188,3456,3.1,100,1,1,1
Suwanee, GA,0.289217188,3456,3.1,100,2,1,1
Suwanee, GA,0.289217188,3456,3.1,100,3,1,1
Suwanee, GA,0.289217188,3456,3.1,10.000000000000009,4,1,1
Suwanee, GA,0.289217188,3456,3.1,0,5,1,1
Damascus, PA,0.191247863,234,2.9,100,1,1,1
Damascus, PA,0.191247863,234,2.9,100,2,1,1
Damascus, PA,0.191247863,234,2.9,89.99999999999999,3,1,1
Damascus, PA,0.191247863,234,2.9,0,4,1,1
Damascus, PA,0.191247863,234,2.9,0,5,1,1
Indian Creek, IL,0.284834292,452,3.1,100,1,1,1
Indian Creek, IL,0.284834292,452,3.1,100,2,1,1
Indian Creek, IL,0.284834292,452,3.1,100,3,1,1
Indian Creek, IL,0.284834292,452,3.1,10.000000000000009,4,1,1
Indian Creek, IL,0.284834292,452,3.1,0,5,1,1
Lansing, IL,0.280922344,1280,3.1,100,1,1,1
Lansing, IL,0.280922344,1280,3.1,100,2,1,1
Lansing, IL,0.280922344,1280,3.1,100,3,1,1
Lansing, IL,0.280922344,1280,3.1,10.000000000000009,4,1,1
Lansing, IL,0.280922344,1280,3.1,0,5,1,1
Blaine, MN,0.245047766,4633,3.0,100,1,1,1
Blaine, MN,0.245047766,4633,3.0,100,2,1,1
Blaine, MN,0.245047766,4633,3.0,100,3,1,1
Blaine, MN,0.245047766,4633,3.0,0.0,4,1,1
Blaine, MN,0.245047766,4633,3.0,0,5,1,1
Conneaut, OH,0.185972973,37,2.9,100,1,1,1
Conneaut, OH,0.185972973,37,2.9,100,2,1,1
Conneaut, OH,0.185972973,37,2.9,89.99999999999999,3,1,1
Conneaut, OH,0.185972973,37,2.9,0,4,1,1
Conneaut, OH,0.185972973,37,2.9,0,5,1,1
Wimberley, TX,0.276021832,2707,3.1,100,1,1,1
Wimberley, TX,0.276021832,2707,3.1,100,2,1,1
Wimberley, TX,0.276021832,2707,3.1,100,3,1,1
Wimberley, TX,0.276021832,2707,3.1,10.000000000000009,4,1,1
Wimberley, TX,0.276021832,2707,3.1,0,5,1,1
Weems, VA,0.339275394,634,3.2,100,1,1,1
Weems, VA,0.339275394,634,3.2,100,2,1,1
Weems, VA,0.339275394,634,3.2,100,3,1,1
Weems, VA,0.339275394,634,3.2,20.000000000000018,4,1,1
Weems, VA,0.339275394,634,3.2,0,5,1,1
Lawton, MI,n/a,0,0,0,1,1,0
Lawton, MI,n/a,0,0,0,2,1,0
Lawton, MI,n/a,0,0,0,3,1,0
Lawton, MI,n/a,0,0,0,4,1,0
Lawton, MI,n/a,0,0,0,5,1,0
Milford, KS,-0.0025,4,2.4,100,1,1,1
Milford, KS,-0.0025,4,2.4,100,2,1,1
Milford, KS,-0.0025,4,2.4,39.99999999999999,3,1,1
Milford, KS,-0.0025,4,2.4,0,4,1,1
Milford, KS,-0.0025,4,2.4,0,5,1,1
Brooksville, KY,0.38896129,31,3.3,100,1,1,1
Brooksville, KY,0.38896129,31,3.3,100,2,1,1
Brooksville, KY,0.38896129,31,3.3,100,3,1,1
Brooksville, KY,0.38896129,31,3.3,29.999999999999982,4,1,1
Brooksville, KY,0.38896129,31,3.3,0,5,1,1
Claysville, PA,0.122953503,157,2.7,100,1,1,1
Claysville, PA,0.122953503,157,2.7,100,2,1,1
Claysville, PA,0.122953503,157,2.7,70.00000000000001,3,1,1
Claysville, PA,0.122953503,157,2.7,0,4,1,1
Claysville, PA,0.122953503,157,2.7,0,5,1,1
Waukesha, WI,0.329049032,155,3.2,100,1,1,1
Waukesha, WI,0.329049032,155,3.2,100,2,1,1
Waukesha, WI,0.329049032,155,3.2,100,3,1,1
Waukesha, WI,0.329049032,155,3.2,20.000000000000018,4,1,1
Waukesha, WI,0.329049032,155,3.2,0,5,1,1
Gay, GA,0.246915493,71,3.0,100,1,1,1
Gay, GA,0.246915493,71,3.0,100,2,1,1
Gay, GA,0.246915493,71,3.0,100,3,1,1
Gay, GA,0.246915493,71,3.0,0.0,4,1,1
Gay, GA,0.246915493,71,3.0,0,5,1,1
Van Vleck, TX,0.2082,13,2.9,100,1,1,1
Van Vleck, TX,0.2082,13,2.9,100,2,1,1
Van Vleck, TX,0.2082,13,2.9,89.99999999999999,3,1,1
Van Vleck, TX,0.2082,13,2.9,0,4,1,1
Van Vleck, TX,0.2082,13,2.9,0,5,1,1
Chesnee, SC,0.230790601,915,3.0,100,1,1,1
Chesnee, SC,0.230790601,915,3.0,100,2,1,1
Chesnee, SC,0.230790601,915,3.0,100,3,1,1
Chesnee, SC,0.230790601,915,3.0,0.0,4,1,1
Chesnee, SC,0.230790601,915,3.0,0,5,1,1
Mobile, AL,0.272662416,40827,3.0,100,1,1,1
Mobile, AL,0.272662416,40827,3.0,100,2,1,1
Mobile, AL,0.272662416,40827,3.0,100,3,1,1
Mobile, AL,0.272662416,40827,3.0,0.0,4,1,1
Mobile, AL,0.272662416,40827,3.0,0,5,1,1
Canastota, NY,0.258487755,98,3.0,100,1,1,1
Canastota, NY,0.258487755,98,3.0,100,2,1,1
Canastota, NY,0.258487755,98,3.0,100,3,1,1
Canastota, NY,0.258487755,98,3.0,0.0,4,1,1
Canastota, NY,0.258487755,98,3.0,0,5,1,1
New Fairfield, CT,n/a,0,0,0,1,1,0
New Fairfield, CT,n/a,0,0,0,2,1,0
New Fairfield, CT,n/a,0,0,0,3,1,0
New Fairfield, CT,n/a,0,0,0,4,1,0
New Fairfield, CT,n/a,0,0,0,5,1,0
Solway, MN,n/a,0,0,0,1,1,0
Solway, MN,n/a,0,0,0,2,1,0
Solway, MN,n/a,0,0,0,3,1,0
Solway, MN,n/a,0,0,0,4,1,0
Solway, MN,n/a,0,0,0,5,1,0
Falls Church, VA,0.316247401,6927,3.1,100,1,1,1
Falls Church, VA,0.316247401,6927,3.1,100,2,1,1
Falls Church, VA,0.316247401,6927,3.1,100,3,1,1
Falls Church, VA,0.316247401,6927,3.1,10.000000000000009,4,1,1
Falls Church, VA,0.316247401,6927,3.1,0,5,1,1
Brentwood, TN,0.266883493,19186,3.0,100,1,1,1
Brentwood, TN,0.266883493,19186,3.0,100,2,1,1
Brentwood, TN,0.266883493,19186,3.0,100,3,1,1
Brentwood, TN,0.266883493,19186,3.0,0.0,4,1,1
Brentwood, TN,0.266883493,19186,3.0,0,5,1,1
Bentonville, AR,0.250339004,29910,3.0,100,1,1,1
Bentonville, AR,0.250339004,29910,3.0,100,2,1,1
Bentonville, AR,0.250339004,29910,3.0,100,3,1,1
Bentonville, AR,0.250339004,29910,3.0,0.0,4,1,1
Bentonville, AR,0.250339004,29910,3.0,0,5,1,1
Dalton, PA,0.135896,700,2.7,100,1,1,1
Dalton, PA,0.135896,700,2.7,100,2,1,1
Dalton, PA,0.135896,700,2.7,70.00000000000001,3,1,1
Dalton, PA,0.135896,700,2.7,0,4,1,1
Dalton, PA,0.135896,700,2.7,0,5,1,1
East Freedom, PA,0.641058333,48,3.9,100,1,1,1
East Freedom, PA,0.641058333,48,3.9,100,2,1,1
East Freedom, PA,0.641058333,48,3.9,100,3,1,1
East Freedom, PA,0.641058333,48,3.9,89.99999999999999,4,1,1
East Freedom, PA,0.641058333,48,3.9,0,5,1,1
Haverford, PA,0.445542857,434,3.4,100,1,1,1
Haverford, PA,0.445542857,434,3.4,100,2,1,1
Haverford, PA,0.445542857,434,3.4,100,3,1,1
Haverford, PA,0.445542857,434,3.4,39.99999999999999,4,1,1
Haverford, PA,0.445542857,434,3.4,0,5,1,1
White Lake, MI,0.240305025,4119,3.0,100,1,1,1
White Lake, MI,0.240305025,4119,3.0,100,2,1,1
White Lake, MI,0.240305025,4119,3.0,100,3,1,1
White Lake, MI,0.240305025,4119,3.0,0.0,4,1,1
White Lake, MI,0.240305025,4119,3.0,0,5,1,1
Aitkin, MN,0.298167358,1253,3.1,100,1,1,1
Aitkin, MN,0.298167358,1253,3.1,100,2,1,1
Aitkin, MN,0.298167358,1253,3.1,100,3,1,1
Aitkin, MN,0.298167358,1253,3.1,10.000000000000009,4,1,1
Aitkin, MN,0.298167358,1253,3.1,0,5,1,1
Garland, TX,0.392867677,297,3.3,100,1,1,1
Garland, TX,0.392867677,297,3.3,100,2,1,1
Garland, TX,0.392867677,297,3.3,100,3,1,1
Garland, TX,0.392867677,297,3.3,29.999999999999982,4,1,1
Garland, TX,0.392867677,297,3.3,0,5,1,1
Oakland, KY,0.168080469,128,2.8,100,1,1,1
Oakland, KY,0.168080469,128,2.8,100,2,1,1
Oakland, KY,0.168080469,128,2.8,79.99999999999999,3,1,1
Oakland, KY,0.168080469,128,2.8,0,4,1,1
Oakland, KY,0.168080469,128,2.8,0,5,1,1
Lawrenceville, NJ,0.305913734,466,3.1,100,1,1,1
Lawrenceville, NJ,0.305913734,466,3.1,100,2,1,1
Lawrenceville, NJ,0.305913734,466,3.1,100,3,1,1
Lawrenceville, NJ,0.305913734,466,3.1,10.000000000000009,4,1,1
Lawrenceville, NJ,0.305913734,466,3.1,0,5,1,1
Columbia, TN,0.483731359,1148,3.5,100,1,1,1
Columbia, TN,0.483731359,1148,3.5,100,2,1,1
Columbia, TN,0.483731359,1148,3.5,100,3,1,1
Columbia, TN,0.483731359,1148,3.5,50.0,4,1,1
Columbia, TN,0.483731359,1148,3.5,0,5,1,1
Costa Mesa, CA,0.472512955,741,3.5,100,1,1,1
Costa Mesa, CA,0.472512955,741,3.5,100,2,1,1
Costa Mesa, CA,0.472512955,741,3.5,100,3,1,1
Costa Mesa, CA,0.472512955,741,3.5,50.0,4,1,1
Costa Mesa, CA,0.472512955,741,3.5,0,5,1,1
Ohatchee, AL,0.202158333,12,2.9,100,1,1,1
Ohatchee, AL,0.202158333,12,2.9,100,2,1,1
Ohatchee, AL,0.202158333,12,2.9,89.99999999999999,3,1,1
Ohatchee, AL,0.202158333,12,2.9,0,4,1,1
Ohatchee, AL,0.202158333,12,2.9,0,5,1,1
Kunkletown, PA,0.314314198,648,3.1,100,1,1,1
Kunkletown, PA,0.314314198,648,3.1,100,2,1,1
Kunkletown, PA,0.314314198,648,3.1,100,3,1,1
Kunkletown, PA,0.314314198,648,3.1,10.000000000000009,4,1,1
Kunkletown, PA,0.314314198,648,3.1,0,5,1,1
Dubuque, IA,0.048934921,63,2.5,100,1,1,1
Dubuque, IA,0.048934921,63,2.5,100,2,1,1
Dubuque, IA,0.048934921,63,2.5,50.0,3,1,1
Dubuque, IA,0.048934921,63,2.5,0,4,1,1
Dubuque, IA,0.048934921,63,2.5,0,5,1,1
Kutztown, PA,0.280205429,1400,3.1,100,1,1,1
Kutztown, PA,0.280205429,1400,3.1,100,2,1,1
Kutztown, PA,0.280205429,1400,3.1,100,3,1,1
Kutztown, PA,0.280205429,1400,3.1,10.000000000000009,4,1,1
Kutztown, PA,0.280205429,1400,3.1,0,5,1,1
Reston, VA,0.301943775,5647,3.1,100,1,1,1
Reston, VA,0.301943775,5647,3.1,100,2,1,1
Reston, VA,0.301943775,5647,3.1,100,3,1,1
Reston, VA,0.301943775,5647,3.1,10.000000000000009,4,1,1
Reston, VA,0.301943775,5647,3.1,0,5,1,1
Flourtown, PA,0.433885714,518,3.4,100,1,1,1
Flourtown, PA,0.433885714,518,3.4,100,2,1,1
Flourtown, PA,0.433885714,518,3.4,100,3,1,1
Flourtown, PA,0.433885714,518,3.4,39.99999999999999,4,1,1
Flourtown, PA,0.433885714,518,3.4,0,5,1,1
New Columbia, PA,0.258097222,72,3.0,100,1,1,1
New Columbia, PA,0.258097222,72,3.0,100,2,1,1
New Columbia, PA,0.258097222,72,3.0,100,3,1,1
New Columbia, PA,0.258097222,72,3.0,0.0,4,1,1
New Columbia, PA,0.258097222,72,3.0,0,5,1,1
Kensington, MN,0.12245,6,2.7,100,1,1,1
Kensington, MN,0.12245,6,2.7,100,2,1,1
Kensington, MN,0.12245,6,2.7,70.00000000000001,3,1,1
Kensington, MN,0.12245,6,2.7,0,4,1,1
Kensington, MN,0.12245,6,2.7,0,5,1,1
Nephi, UT,n/a,0,0,0,1,1,0
Nephi, UT,n/a,0,0,0,2,1,0
Nephi, UT,n/a,0,0,0,3,1,0
Nephi, UT,n/a,0,0,0,4,1,0
Nephi, UT,n/a,0,0,0,5,1,0
Frankfort, KY,0.259581455,6875,3.0,100,1,1,1
Frankfort, KY,0.259581455,6875,3.0,100,2,1,1
Frankfort, KY,0.259581455,6875,3.0,100,3,1,1
Frankfort, KY,0.259581455,6875,3.0,0.0,4,1,1
Frankfort, KY,0.259581455,6875,3.0,0,5,1,1
